cliente_id,edad,genero,region,visitas_mensuales,numero_compras,devoluciones,metodo_pago,reseña_score,tipo_cliente,monto_compra
1455,18,Femenino,Centro,16,3,1,PayPal,2.8,Frecuente,473.86
1456,52,Masculino,Sur,12,6,2,Transferencia,3.5,Ocasional,335.05
1457,76,Femenino,Centro,17,7,1,PayPal,2.3,Frecuente,841.74
1458,32,Femenino,Sur,10,4,0,Tarjeta,2.8,Ocasional,402.53
1459,32,Femenino,Sur,13,6,1,Transferencia,3.2,Premium,718.41
1460,69,Masculino,Norte,11,6,0,Transferencia,1.1,Frecuente,454.5
1461,26,Femenino,Sur,7,5,0,PayPal,2.9,Ocasional,223.42
1462,25,Femenino,Norte,10,7,1,Transferencia,1.3,Ocasional,560.29
1463,16,Masculino,Sur,9,8,1,Tarjeta,3.6,Premium,587.27
1464,25,Femenino,Sur,8,10,1,Transferencia,2.6,Ocasional,534.32
1465,40,Masculino,Sur,10,5,1,PayPal,3.2,Ocasional,240.72
1466,31,Femenino,Sur,11,6,1,PayPal,1.2,Ocasional,389.27
1467,70,Masculino,Sur,14,7,0,PayPal,1.5,Ocasional,556.72
1468,74,Femenino,Sur,15,5,0,Transferencia,4.1,Ocasional,657.43
1469,53,Femenino,Centro,6,5,2,PayPal,3.0,Frecuente,440.92
1470,69,Femenino,Sur,7,5,0,Débito,3.5,Ocasional,327.41
1471,47,Femenino,Sur,16,7,0,Tarjeta,2.6,Premium,516.36
1472,78,Otro,Sur,7,4,1,Tarjeta,3.8,Premium,398.09
1473,67,Masculino,Norte,12,6,1,Débito,1.4,Frecuente,571.78
1474,40,Masculino,Sur,9,6,1,Transferencia,2.6,Frecuente,529.14
1475,28,Femenino,Centro,3,5,0,Débito,5.0,Frecuente,310.72
1476,58,Masculino,Sur,8,5,0,Débito,1.3,Ocasional,351.87
1477,31,Femenino,Sur,6,8,1,Tarjeta,3.6,Frecuente,424.15
1478,65,Femenino,Norte,9,3,0,PayPal,4.9,Frecuente,482.45
1479,56,Masculino,,8,6,1,Tarjeta,4.7,Frecuente,340.3
1480,35,Masculino,Centro,8,10,1,Débito,3.0,Premium,1085.3
1481,43,Masculino,Norte,10,6,0,PayPal,4.5,Ocasional,466.96
1482,75,Femenino,Centro,10,11,0,Débito,2.0,Premium,546.8
1483,23,Masculino,Centro,12,9,1,PayPal,1.9,Ocasional,622.55
1484,72,Femenino,Sur,5,6,1,PayPal,1.5,Ocasional,274.02
1485,46,Femenino,Sur,12,5,2,Débito,2.3,Ocasional,476.6
1486,69,Femenino,Norte,14,7,0,Transferencia,1.2,Ocasional,412.45
1487,43,Masculino,Norte,10,12,0,Transferencia,3.9,Ocasional,449.16
1488,44,Otro,Centro,8,9,1,,4.9,Premium,1001.79
1489,57,Masculino,Centro,7,3,1,PayPal,4.6,Premium,387.16
1490,77,Femenino,Centro,5,6,1,PayPal,3.6,Frecuente,579.84
1491,49,Femenino,Centro,11,10,1,Transferencia,4.8,Frecuente,726.74
1492,52,Femenino,Norte,14,2,2,Tarjeta,4.4,Ocasional,343.09
1493,57,Femenino,Centro,6,7,1,Tarjeta,1.9,Frecuente,365.69
1494,75,Masculino,Centro,15,6,0,Transferencia,4.9,Frecuente,739.74
1495,35,Masculino,Norte,8,7,1,Débito,3.4,Frecuente,501.92
1496,20,Otro,Sur,17,7,0,Débito,3.9,Frecuente,963.16
1497,42,Femenino,Norte,7,5,2,Débito,4.6,Frecuente,201.95
1498,52,Femenino,Centro,7,7,1,PayPal,2.7,Ocasional,236.15
1499,52,Masculino,Sur,7,6,1,Débito,4.2,Frecuente,636.42
1500,46,Femenino,Sur,10,7,0,Débito,2.5,Frecuente,491.8
1501,48,Masculino,Norte,12,7,1,Débito,3.2,Ocasional,628.78
1502,63,Femenino,Norte,15,8,1,Débito,3.9,Ocasional,807.95
1503,47,Masculino,Sur,9,6,2,Tarjeta,3.6,Ocasional,452.97
1504,32,Femenino,Norte,11,6,0,Tarjeta,1.1,Ocasional,579.62
1505,58,Femenino,Sur,15,7,1,Tarjeta,2.3,Ocasional,359.4
1506,38,Masculino,Sur,8,4,0,Débito,4.4,Frecuente,368.08
1507,63,Femenino,Centro,14,4,0,Transferencia,2.1,Frecuente,607.91
1508,60,Femenino,Centro,5,8,2,Débito,1.2,Premium,452.11
1509,56,Otro,Centro,6,4,0,PayPal,4.0,Premium,351.35
1510,52,Masculino,Norte,13,4,1,Transferencia,2.1,Frecuente,455.22
1511,74,Masculino,Norte,7,4,1,Débito,1.8,Ocasional,272.74
1512,72,Femenino,Centro,10,10,2,Débito,2.4,Ocasional,657.16
1513,32,Femenino,Sur,10,3,2,Tarjeta,2.1,Ocasional,401.83
1514,63,Masculino,Centro,8,5,1,Débito,,Ocasional,269.34
1515,33,Masculino,Sur,9,2,1,Transferencia,,Premium,411.69
1516,29,Masculino,Sur,13,7,1,Transferencia,4.6,Frecuente,741.3
1517,75,Masculino,Sur,11,9,1,Débito,2.1,Premium,1046.57
1518,31,Femenino,Norte,9,9,2,Transferencia,1.4,Frecuente,559.69
1519,76,Femenino,Sur,11,7,0,Débito,2.2,Ocasional,439.58
1520,39,Femenino,Sur,12,7,0,PayPal,1.6,Frecuente,433.93
1521,54,Femenino,Norte,9,2,2,Débito,4.9,Ocasional,211.11
1522,18,Masculino,Sur,10,4,1,Débito,2.3,Frecuente,442.48
1523,28,Masculino,Norte,9,4,0,PayPal,2.1,Ocasional,284.85
1524,54,Masculino,Centro,12,9,2,Tarjeta,4.7,Frecuente,875.59
1525,36,Femenino,Centro,10,8,0,Débito,2.7,Frecuente,888.7
1526,76,Femenino,Sur,11,10,2,PayPal,2.7,Ocasional,748.42
1527,34,Masculino,Norte,4,9,1,PayPal,2.7,Frecuente,334.47
1528,31,Femenino,Sur,12,3,0,Tarjeta,3.7,Ocasional,249.71
1529,43,Femenino,Sur,13,5,0,Débito,3.6,Premium,867.7
1530,20,Femenino,Sur,5,1,0,PayPal,2.5,Ocasional,100.87
1531,23,Femenino,Sur,15,9,0,Transferencia,1.4,Premium,1027.66
1532,30,Femenino,Sur,12,9,2,Débito,1.3,Frecuente,756.51
1533,69,Femenino,Norte,11,8,1,Débito,2.0,Ocasional,716.28
1534,24,Masculino,Sur,11,7,1,Tarjeta,2.5,Frecuente,769.2
1535,33,Femenino,Sur,11,5,0,Transferencia,4.7,Frecuente,671.24
1536,35,Masculino,Norte,8,8,2,PayPal,4.8,Ocasional,238.14
1537,51,Masculino,Norte,10,7,3,PayPal,1.8,Ocasional,407.23
1538,60,Masculino,Centro,13,7,0,Tarjeta,2.0,Ocasional,633.98
1539,74,Femenino,Norte,11,5,1,Transferencia,2.3,Ocasional,291.35
1540,59,Masculino,Norte,5,6,1,Débito,4.4,Premium,301.26
1541,41,Femenino,Centro,10,7,0,Débito,1.9,Frecuente,770.74
1542,17,Femenino,Centro,14,4,1,Débito,3.4,Frecuente,428.02
1543,53,Masculino,Norte,7,10,2,PayPal,4.6,Frecuente,973.26
1544,21,Femenino,Centro,11,6,0,Tarjeta,1.7,Frecuente,593.58
1545,18,Masculino,Centro,14,8,1,PayPal,3.2,Ocasional,762.29
1546,36,Femenino,Norte,8,10,1,Tarjeta,3.4,Frecuente,564.96
1547,38,Masculino,Norte,11,7,2,Tarjeta,4.4,Ocasional,571.71
1548,41,Masculino,Norte,9,5,1,Tarjeta,2.0,Frecuente,390.58
1549,64,Masculino,Norte,10,10,1,PayPal,3.2,Frecuente,980.69
1550,73,Femenino,Sur,7,6,1,Tarjeta,1.6,Frecuente,502.26
1551,37,Masculino,Norte,14,3,1,Transferencia,1.1,Frecuente,434.68
1552,35,Otro,Sur,6,4,1,Débito,2.8,Frecuente,281.09
1553,60,Masculino,Centro,17,6,0,Transferencia,,Premium,571.31
1554,45,Masculino,Sur,5,15,0,Débito,4.2,Ocasional,670.62
1555,75,Femenino,Sur,10,4,2,Transferencia,1.9,Premium,632.73
1556,47,Femenino,Sur,8,2,1,Débito,,Ocasional,188.44
1557,63,Femenino,Sur,5,7,1,Tarjeta,2.5,Frecuente,603.8
1558,17,Masculino,Sur,10,4,1,Transferencia,4.4,Ocasional,391.6
1559,63,Femenino,Norte,4,3,2,PayPal,3.9,Ocasional,229.51
1560,55,Masculino,Norte,9,11,1,Tarjeta,3.5,Ocasional,429.98
1561,54,Femenino,Centro,14,6,0,Transferencia,4.7,Ocasional,661.08
1562,53,Femenino,Centro,13,7,1,Tarjeta,2.8,Ocasional,444.88
1563,45,Femenino,Norte,3,0,3,Tarjeta,2.5,Frecuente,58.54
1564,47,Masculino,Sur,9,8,1,,3.6,Premium,880.99
1565,42,Masculino,Centro,7,4,1,Transferencia,3.3,Frecuente,512.85
1566,27,Femenino,Sur,6,7,2,Transferencia,2.7,Frecuente,411.13
1567,61,Femenino,Sur,16,3,2,Transferencia,1.5,Ocasional,316.28
1568,38,Femenino,Centro,15,3,3,Débito,3.6,Ocasional,293.75
1569,30,Femenino,Centro,8,10,1,Débito,3.5,Premium,564.71
1570,75,Femenino,Centro,5,2,0,Tarjeta,3.9,Frecuente,137.07
1571,50,Masculino,Sur,11,3,0,Transferencia,4.5,Ocasional,219.53
1572,56,Masculino,Sur,10,7,0,PayPal,3.5,Frecuente,282.36
1573,65,Femenino,Norte,5,5,0,Débito,2.4,Frecuente,230.22
1574,58,Masculino,Centro,12,7,1,PayPal,3.4,Ocasional,623.96
1575,18,Masculino,,8,4,0,Transferencia,1.3,Ocasional,249.64
1576,30,Masculino,Sur,9,2,1,Débito,1.8,Ocasional,271.01
1577,20,Masculino,Norte,7,3,0,Transferencia,3.0,Frecuente,343.14
1578,43,Masculino,Sur,7,6,3,Transferencia,2.1,Ocasional,384.5
1579,55,Femenino,Norte,10,5,1,PayPal,2.9,Ocasional,320.06
1580,25,Femenino,Norte,16,4,1,Tarjeta,3.4,Frecuente,427.53
1581,61,Femenino,Centro,14,5,1,Transferencia,1.9,Premium,900.41
1582,37,Masculino,Norte,14,2,1,Tarjeta,3.6,Ocasional,301.88
1583,18,Femenino,Norte,12,3,1,Débito,2.1,Ocasional,301.98
1584,65,Masculino,Centro,12,7,2,Tarjeta,4.9,Premium,800.58
1585,54,Femenino,Centro,9,0,1,Débito,4.6,Ocasional,263.92
1586,53,Masculino,Sur,6,6,0,,1.4,Ocasional,242.47
1587,51,Femenino,Norte,15,6,1,Tarjeta,1.8,Frecuente,592.29
1588,59,Masculino,Centro,7,7,0,Débito,3.6,Frecuente,570.27
1589,17,Femenino,,14,6,0,PayPal,2.4,Ocasional,487.99
1590,69,Masculino,Sur,9,9,0,Débito,3.1,Premium,633.34
1591,72,Femenino,Norte,15,5,1,Transferencia,3.4,Frecuente,665.47
1592,40,Masculino,Norte,11,1,1,PayPal,2.0,Ocasional,321.05
1593,53,Femenino,Sur,12,5,2,Tarjeta,2.6,Frecuente,377.3
1594,45,Masculino,Sur,11,1,1,Débito,1.7,Ocasional,346.99
1595,77,Masculino,Norte,14,7,1,Débito,4.5,Frecuente,759.67
1596,21,Masculino,Sur,9,8,2,PayPal,4.9,Frecuente,601.19
1597,30,Femenino,Sur,8,7,1,PayPal,4.0,Frecuente,510.29
1598,36,Femenino,Sur,8,7,1,Débito,2.4,Ocasional,318.46
1599,73,Femenino,Sur,11,4,0,Débito,1.9,Frecuente,545.22
1600,35,Masculino,Sur,4,5,1,Tarjeta,4.8,Premium,461.18
1601,28,Masculino,Sur,10,7,1,Transferencia,3.3,Premium,552.04
1602,26,Masculino,Centro,15,12,1,Tarjeta,3.6,Frecuente,623.23
1603,19,Femenino,Sur,11,7,2,Débito,1.4,Ocasional,452.78
1604,68,Masculino,Centro,10,8,0,Transferencia,3.3,Ocasional,462.28
1605,49,Masculino,Sur,13,5,0,PayPal,1.5,Frecuente,622.4
1606,29,Masculino,Centro,17,5,0,PayPal,2.9,Ocasional,390.37
1607,74,Femenino,Norte,7,6,0,Débito,2.0,Frecuente,278.42
1608,73,Femenino,Sur,9,4,0,Débito,2.1,Premium,759.16
1609,53,Masculino,Centro,7,5,0,PayPal,2.6,Frecuente,493.61
1610,73,Masculino,Norte,8,7,1,Débito,2.0,Ocasional,315.85
1611,27,Femenino,Sur,10,8,0,PayPal,1.3,Ocasional,472.2
1612,29,Femenino,Norte,6,11,1,PayPal,1.9,Frecuente,801.53
1613,71,Femenino,Norte,10,8,0,PayPal,2.0,Ocasional,431.57
1614,79,Masculino,Sur,8,5,0,Débito,1.3,Frecuente,333.68
1615,29,Femenino,Norte,12,1,0,Tarjeta,4.0,Ocasional,361.72
1616,40,Masculino,Norte,10,5,1,Débito,4.5,Frecuente,667.92
1617,34,Femenino,Sur,11,1,0,Tarjeta,3.4,Frecuente,228.29
1618,75,Masculino,Norte,10,6,0,Tarjeta,3.4,Premium,667.17
1619,72,Femenino,Sur,10,2,1,PayPal,3.2,Frecuente,229.68
1620,33,Masculino,Sur,11,7,1,Transferencia,4.2,Ocasional,583.05
1621,70,Femenino,Norte,4,10,0,PayPal,1.7,Frecuente,470.14
1622,74,Masculino,Sur,13,7,1,Débito,3.2,Ocasional,547.98
1623,64,Femenino,Norte,7,7,0,Transferencia,4.5,Ocasional,511.75
1624,27,Femenino,Sur,13,2,0,PayPal,4.9,Ocasional,382.17
1625,79,Masculino,Sur,11,11,0,Transferencia,3.0,Frecuente,847.83
1626,18,Femenino,Centro,8,4,2,PayPal,3.2,Frecuente,388.87
1627,52,Femenino,Sur,11,16,0,Tarjeta,1.4,Ocasional,1162.92
1628,69,Femenino,Norte,7,3,1,Tarjeta,,Ocasional,220.95
1629,24,Femenino,Sur,10,4,0,PayPal,1.5,Frecuente,363.51
1630,44,Femenino,Sur,9,8,0,Tarjeta,3.1,Ocasional,477.06
1631,43,Masculino,Centro,9,4,0,PayPal,3.8,Ocasional,256.78
1632,68,Femenino,Centro,11,8,0,Débito,4.6,Premium,748.42
1633,37,Masculino,Sur,11,2,1,PayPal,1.1,Frecuente,299.58
1634,16,Masculino,Centro,8,8,0,Transferencia,4.2,Frecuente,670.33
1635,27,Femenino,Centro,14,6,2,Transferencia,4.8,Ocasional,309.19
1636,19,Femenino,Sur,13,10,2,PayPal,1.6,Ocasional,726.94
1637,39,Masculino,Norte,6,6,1,Tarjeta,3.1,Ocasional,272.25
1638,78,Femenino,Centro,13,7,0,PayPal,2.4,Frecuente,625.0
1639,76,Masculino,Centro,9,6,0,,2.1,Ocasional,355.79
1640,18,Masculino,Centro,9,7,0,Débito,2.6,Frecuente,452.85
1641,74,Femenino,Sur,12,5,0,,4.5,Frecuente,487.71
1642,21,Masculino,Centro,7,5,0,Débito,2.2,Ocasional,226.3
1643,16,Otro,Norte,6,6,2,Débito,3.5,Frecuente,368.36
1644,32,Femenino,Centro,14,7,1,PayPal,1.9,Frecuente,748.06
1645,18,Femenino,Centro,12,8,2,Débito,2.4,Ocasional,633.14
1646,66,Masculino,Sur,7,2,0,Transferencia,2.2,Ocasional,268.81
1647,18,Femenino,Norte,10,9,0,Tarjeta,2.7,Ocasional,514.99
1648,71,Masculino,Centro,9,9,1,Tarjeta,4.8,Ocasional,428.74
1649,24,Femenino,Centro,11,1,2,Transferencia,4.1,Premium,334.65
1650,33,Masculino,Sur,8,3,1,PayPal,1.1,Premium,323.3
1651,48,Femenino,Norte,14,9,1,Débito,1.3,Premium,881.89
1652,58,Femenino,Sur,5,8,0,Tarjeta,2.5,Frecuente,437.12
1653,41,Femenino,,7,4,0,PayPal,2.0,Frecuente,512.03
1654,71,Masculino,Centro,11,6,0,PayPal,4.5,Frecuente,525.09
1655,37,Masculino,Norte,13,5,0,PayPal,1.1,Ocasional,628.95
1656,75,Masculino,,12,10,2,Débito,2.6,Frecuente,644.22
1657,72,Femenino,Sur,12,10,2,PayPal,1.2,Frecuente,754.92
1658,16,Masculino,Norte,12,4,0,PayPal,5.0,Frecuente,416.15
1659,34,Femenino,Sur,10,4,2,PayPal,2.5,Ocasional,498.55
1660,21,Otro,Norte,15,9,1,Débito,2.1,Premium,740.46
1661,41,Masculino,Norte,15,3,0,Transferencia,3.5,Ocasional,239.29
1662,36,Masculino,Sur,8,3,2,Tarjeta,1.1,Frecuente,322.92
1663,77,Femenino,Sur,16,8,1,PayPal,2.0,Ocasional,600.08
1664,20,Femenino,Sur,12,12,1,Transferencia,3.4,Ocasional,431.32
1665,33,Masculino,Sur,9,7,1,Débito,3.5,Ocasional,279.61
1666,79,Masculino,Centro,9,5,1,PayPal,,Premium,458.59
1667,60,Femenino,Norte,15,2,0,Transferencia,1.5,Ocasional,323.96
1668,30,Femenino,Sur,10,5,1,Transferencia,4.7,Frecuente,442.83
1669,35,Masculino,Sur,12,5,1,Débito,3.4,Premium,541.35
1670,63,Femenino,Centro,5,6,0,Transferencia,2.9,Ocasional,390.65
1671,78,Femenino,Centro,10,2,1,Tarjeta,4.9,Frecuente,264.37
1672,69,Femenino,Sur,13,5,1,PayPal,4.7,Frecuente,812.6
1673,43,Otro,Centro,11,12,1,Transferencia,3.6,Ocasional,728.55
1674,72,Femenino,Centro,9,5,1,Tarjeta,,Frecuente,412.66
1675,52,Masculino,Norte,8,5,1,Transferencia,2.9,Ocasional,358.41
1676,66,Masculino,Centro,6,6,1,Tarjeta,1.3,Premium,578.87
1677,24,Femenino,Sur,16,5,0,Tarjeta,4.1,Frecuente,458.27
1678,41,Femenino,,10,5,1,Débito,3.0,Frecuente,690.6
1679,35,Femenino,Sur,7,5,1,PayPal,3.1,Frecuente,506.76
1680,58,Femenino,Norte,16,8,0,Transferencia,,Frecuente,642.52
1681,22,Masculino,Sur,13,7,2,Débito,1.3,Frecuente,861.95
1682,66,Masculino,Sur,11,0,1,Transferencia,4.5,Ocasional,276.99
1683,73,Masculino,Centro,8,6,0,Transferencia,4.2,Ocasional,376.23
1684,24,Femenino,Norte,13,12,1,Transferencia,2.5,Frecuente,669.99
1685,48,Masculino,Centro,5,6,1,PayPal,3.2,Frecuente,231.7
1686,37,Masculino,Sur,9,11,1,PayPal,5.0,Ocasional,381.36
1687,16,Femenino,Sur,12,11,0,PayPal,2.5,Frecuente,948.3
1688,23,Femenino,Sur,7,1,0,Tarjeta,4.9,Frecuente,230.83
1689,65,Femenino,Sur,5,6,1,PayPal,4.0,Ocasional,253.7
1690,70,Femenino,Centro,12,7,1,Tarjeta,4.4,Frecuente,624.37
1691,49,Femenino,Centro,13,6,1,Tarjeta,4.9,Ocasional,323.7
1692,63,Femenino,Sur,6,6,1,PayPal,2.3,Frecuente,354.7
1693,78,Femenino,Norte,9,9,1,Transferencia,2.9,Premium,747.41
1694,54,Femenino,Norte,12,7,0,PayPal,2.9,Ocasional,567.44
1695,76,Masculino,Sur,10,8,0,Transferencia,4.8,Ocasional,417.28
1696,40,Masculino,Norte,12,9,2,Débito,2.7,Ocasional,636.09
1697,48,Femenino,Norte,6,3,2,Débito,2.3,Premium,453.64
1698,24,Femenino,Centro,10,11,0,Tarjeta,2.1,Frecuente,566.75
1699,71,Masculino,Centro,12,5,0,Transferencia,1.3,Ocasional,508.32
1700,59,Masculino,Centro,8,5,2,Débito,4.0,Ocasional,258.62
1701,59,Masculino,Sur,11,5,0,Transferencia,3.9,Ocasional,380.64
1702,64,Femenino,Sur,7,4,1,PayPal,4.7,Frecuente,254.12
1703,32,Masculino,Sur,14,8,1,Débito,1.1,Premium,845.68
1704,72,Masculino,Sur,14,5,0,PayPal,3.9,Frecuente,527.37
1705,26,Masculino,Sur,8,6,0,Transferencia,4.3,Frecuente,409.97
1706,34,Femenino,Sur,10,6,1,Transferencia,1.7,Premium,985.32
1707,37,Femenino,Sur,6,7,0,Débito,2.8,Premium,731.53
1708,24,Masculino,Centro,14,6,0,Débito,1.4,Ocasional,468.28
1709,25,Femenino,Centro,10,7,0,Débito,4.3,Frecuente,461.02
1710,40,Femenino,Centro,15,10,1,Transferencia,1.1,Premium,582.14
1711,36,Otro,Centro,11,4,1,Transferencia,4.2,Ocasional,444.12
1712,26,Masculino,Sur,7,6,3,,4.3,Ocasional,396.09
1713,35,Masculino,Norte,6,11,2,Transferencia,3.8,Premium,557.48
1714,27,Masculino,Sur,13,8,2,Débito,1.8,Ocasional,343.79
1715,54,Femenino,Norte,13,7,0,Débito,1.3,Frecuente,813.58
1716,65,Otro,Sur,14,10,1,Transferencia,1.9,Ocasional,689.26
1717,30,Femenino,Sur,11,9,0,Transferencia,4.6,Ocasional,456.74
1718,21,Femenino,Centro,7,6,0,PayPal,3.7,Frecuente,693.59
1719,32,Femenino,Norte,7,1,1,PayPal,2.4,Ocasional,97.08
1720,72,Masculino,Sur,10,1,0,Débito,1.1,Ocasional,120.26
1721,20,Masculino,Norte,16,6,2,PayPal,,Frecuente,398.55
1722,30,Masculino,Sur,13,10,0,Transferencia,3.9,Frecuente,684.36
1723,47,Femenino,Centro,5,5,0,Débito,2.1,Frecuente,493.33
1724,75,Femenino,Norte,14,5,1,Débito,4.7,Premium,982.22
1725,63,Masculino,Centro,11,7,1,Tarjeta,4.8,Frecuente,437.67
1726,66,Masculino,Norte,13,9,1,Transferencia,3.2,Premium,1338.07
1727,18,Femenino,Sur,9,1,1,Débito,3.7,Ocasional,228.85
1728,18,Masculino,Centro,7,5,0,Transferencia,4.2,Ocasional,464.88
1729,30,Femenino,Centro,8,6,2,Transferencia,1.7,Ocasional,380.28
1730,63,Femenino,Centro,6,5,0,Tarjeta,3.9,Ocasional,291.53
1731,47,Masculino,Norte,6,13,0,Débito,1.8,Ocasional,327.5
1732,23,Masculino,Sur,12,7,1,Transferencia,3.3,Frecuente,455.5
1733,21,Masculino,Norte,13,7,0,Transferencia,3.7,Premium,747.98
1734,20,Masculino,Sur,9,6,0,Transferencia,4.3,Ocasional,350.65
1735,62,Masculino,Centro,7,2,0,Transferencia,4.2,Ocasional,154.91
1736,31,Femenino,Centro,10,3,0,Tarjeta,3.2,Ocasional,278.89
1737,61,Femenino,Centro,6,6,1,Tarjeta,2.3,Frecuente,642.26
1738,68,Masculino,Sur,10,7,1,Transferencia,4.9,Frecuente,648.5
1739,32,Masculino,Norte,4,4,0,Tarjeta,3.1,Frecuente,310.59
1740,54,Masculino,Sur,4,6,0,Tarjeta,3.9,Ocasional,294.94
1741,20,Femenino,Norte,12,4,2,Débito,3.8,Ocasional,394.35
1742,39,Masculino,Norte,8,3,0,Débito,3.4,Frecuente,392.96
1743,42,Femenino,Centro,11,8,1,Transferencia,4.9,Premium,578.8
1744,40,Femenino,Norte,3,10,0,PayPal,3.6,Ocasional,457.28
1745,36,Femenino,Centro,12,7,1,PayPal,4.9,Frecuente,565.76
1746,61,Femenino,Centro,12,10,1,PayPal,1.1,Ocasional,845.14
1747,23,Femenino,Centro,9,2,0,PayPal,4.8,Premium,421.45
1748,61,Otro,Centro,17,6,0,Tarjeta,3.7,Ocasional,499.77
1749,49,Femenino,Sur,6,8,2,Transferencia,2.3,Frecuente,398.71
1750,30,Femenino,Sur,5,6,1,Débito,1.3,Frecuente,434.83
1751,50,Femenino,Sur,7,7,3,Transferencia,1.8,Frecuente,356.04
1752,41,Femenino,Centro,9,7,1,Transferencia,4.1,Frecuente,633.21
1753,51,Masculino,Sur,14,11,0,Tarjeta,1.4,Frecuente,1018.41
1754,49,Masculino,Centro,12,3,3,Tarjeta,1.8,Premium,695.01
1755,50,Femenino,Sur,12,10,1,Débito,4.1,Frecuente,878.73
1756,70,Femenino,Norte,6,6,1,PayPal,1.5,Frecuente,395.16
1757,68,Masculino,Centro,6,4,0,PayPal,3.7,Frecuente,390.04
1758,30,Femenino,Centro,8,6,0,PayPal,1.2,Frecuente,555.76
1759,18,Femenino,Sur,10,6,0,Débito,3.2,Ocasional,309.01
1760,56,Masculino,Centro,10,6,1,Tarjeta,2.3,Frecuente,381.8
1761,24,Femenino,Norte,10,4,1,Débito,3.4,Ocasional,272.14
1762,51,Masculino,,10,6,0,PayPal,1.7,Frecuente,633.66
1763,67,Masculino,Centro,9,5,0,Débito,4.7,Premium,431.07
1764,58,Femenino,Sur,12,5,1,Débito,1.8,Frecuente,572.3
1765,71,Masculino,Centro,5,7,1,Transferencia,1.7,Frecuente,567.33
1766,73,Masculino,Norte,12,0,0,Débito,1.3,Ocasional,340.47
1767,41,Femenino,Norte,8,3,1,Débito,,Ocasional,334.54
1768,25,Femenino,Norte,15,3,0,Tarjeta,4.3,Frecuente,372.21
1769,45,Masculino,Centro,10,5,1,Tarjeta,3.8,Frecuente,345.89
1770,57,Femenino,Centro,13,6,0,Transferencia,1.2,Ocasional,275.32
1771,76,Otro,Centro,12,4,0,PayPal,2.1,Frecuente,380.29
1772,51,Femenino,Norte,10,4,1,Transferencia,3.9,Ocasional,348.38
1773,73,Masculino,Norte,11,5,2,Transferencia,2.5,Premium,821.22
1774,32,Femenino,Centro,12,9,0,Débito,3.6,Ocasional,840.52
1775,40,Femenino,Norte,7,4,0,PayPal,3.6,Frecuente,488.91
1776,26,Femenino,Sur,11,6,0,PayPal,1.8,Frecuente,278.52
1777,74,Masculino,Sur,9,8,1,PayPal,3.3,Frecuente,583.39
1778,71,Masculino,Norte,5,4,0,Tarjeta,4.0,Ocasional,180.14
1779,62,Masculino,Norte,10,7,0,Transferencia,2.4,Premium,690.15
1780,46,Femenino,Norte,6,3,0,Transferencia,4.2,Frecuente,166.61
1781,27,Femenino,Norte,11,6,1,Tarjeta,1.4,Premium,798.55
1782,40,Femenino,Norte,10,7,3,Transferencia,2.3,Premium,1047.72
1783,41,Femenino,Centro,13,5,0,PayPal,4.3,Frecuente,419.91
1784,54,Masculino,Norte,13,2,1,Tarjeta,1.2,Ocasional,361.13
1785,71,Femenino,Centro,7,7,0,Tarjeta,4.8,Ocasional,229.19
1786,28,Femenino,Norte,11,4,2,Transferencia,3.5,Frecuente,194.17
1787,45,Masculino,Centro,13,4,3,PayPal,1.5,Frecuente,334.15
1788,18,Femenino,Norte,12,9,0,Transferencia,1.3,Frecuente,426.41
1789,69,Masculino,Norte,15,2,0,Débito,1.1,Frecuente,278.76
1790,46,Femenino,Norte,11,6,0,Débito,3.6,Frecuente,496.41
1791,79,Masculino,Sur,8,2,0,Tarjeta,5.0,Frecuente,361.61
1792,36,Masculino,Norte,6,6,1,Tarjeta,1.6,Ocasional,245.01
1793,61,Femenino,Centro,7,8,0,Transferencia,1.9,Premium,1791.28
1794,50,Masculino,Norte,10,4,0,Débito,4.3,Ocasional,327.37
1795,71,Femenino,Sur,11,3,1,PayPal,4.8,Frecuente,451.31
1796,44,Masculino,Sur,3,10,1,Transferencia,2.8,Ocasional,425.14
1797,28,Femenino,Sur,7,7,1,Débito,4.4,Ocasional,304.36
1798,45,Masculino,Norte,13,5,0,Débito,3.5,Ocasional,398.58
1799,21,Femenino,Sur,16,8,1,Transferencia,3.7,Premium,1352.73
1800,26,Masculino,Centro,3,4,0,Tarjeta,2.0,Frecuente,182.25
1801,26,Femenino,Sur,16,10,0,Débito,1.7,Premium,1213.91
1802,19,Femenino,Sur,7,6,1,Débito,4.4,Frecuente,210.93
1803,65,Masculino,Centro,15,5,0,Tarjeta,2.8,Frecuente,588.69
1804,37,Femenino,Centro,6,7,1,Transferencia,4.6,Frecuente,592.45
1805,49,Masculino,Norte,13,4,1,Transferencia,1.9,Ocasional,543.83
1806,45,Femenino,Norte,12,2,1,Transferencia,2.0,Premium,471.39
1807,20,Masculino,Sur,16,4,1,Débito,1.8,Frecuente,721.11
1808,46,Femenino,Norte,8,8,1,Transferencia,3.6,Ocasional,329.18
1809,43,Femenino,Sur,9,6,2,Tarjeta,1.9,Ocasional,465.95
1810,46,Masculino,,16,9,0,PayPal,2.2,Ocasional,464.3
1811,38,Masculino,Sur,10,7,1,Débito,4.8,Frecuente,675.9
1812,18,Masculino,Centro,11,4,0,Tarjeta,3.1,Frecuente,493.06
